Blabla,Something
341585,9344
48008,0
503754,7176
45129,0
402466,8648
411888,3503
522655,5858
708504,2164
111940,5785
307067,7292
341106,9954
685859,3144
533052,3713
672996,8300
501757,4034
482927,13627
261764,5771
277303,4440
275219,9150
676824,6585
311353,2894
679561,7451
663001,6806
338115,0
513742,0
370148,7727
43917,6532
677428,6702
238158,4178
164541,9712
489088,6253
101074,8557
664808,6396
37665,9683
482847,10158
394679,5986
26495,6351
678625,5378
480838,0
111042,3415
696544,0
697299,4603
135369,7397
394741,14601
643197,0
222057,6572
156850,0
652921,16146
173197,3885
708196,8031
631176,7133
217869,7125
611903,15487
283838,6456
181786,5058
528736,10263
379190,5229
474552,9142
233688,6147
45910,6065
99365,3297
376706,5570
433453,5046
431256,10988
476672,0
255801,0
430542,0
351059,5371
498770,11706
273349,6501
272526,4045
358582,6396
372015,4725
198378,6524
253385,9669
602481,6153
69671,6307
157360,0
39651,5508
225632,8885
632723,0
392457,5446
339226,6955
687822,6091
161421,4654
631918,10008
104444,2173
282603,3583
272538,3126
590613,13222
159623,5509
492646,8540
604412,6465
53234,0
335188,9125
209851,5843
453756,0
426480,4633
330273,7843
365393,8922
404860,0
253236,7565
704331,6650
621535,6489
174199,6209
161506,0
631678,6582
10635,5971
501872,6351
395370,6012
301600,8313
323123,7410
104945,6408
493917,6684
341769,2202
26382,4453
498669,5648
618577,3233
136089,6808
664739,8633
240170,3223
398135,4572
501223,7602
266289,0
229860,8555
118359,4961
645881,10596
498785,0
24855,6924
487206,5017
710526,12598
488064,8860
634491,3014
343163,7304
193862,9673
94062,7557
57002,4066
63804,0
647888,12754
103703,10065
475012,3689
338812,8401
314004,5282
545472,6117
463673,3958
127790,6335
241325,7251
171586,3952
21381,9006
42701,5834
405486,7771
676424,7448
379665,0
49612,7362
29246,4094
58242,3981
178096,7991
685808,9585
672120,4455
631670,4228
703988,4693
7301,6031
591764,3746
34577,0
649252,7606
579676,2702
471650,6142
402392,3769
513513,3355
382912,5936
348920,6729
341175,14540
397092,9141
477729,10544
258715,11095
224372,3363
128354,0
551819,0
510549,4275
504847,5365
119872,3530
361485,8504
131152,3762
187548,11163
162414,0
165101,13413
432453,6870
219082,6443
385829,16220
223835,0
328639,8812
511155,6135
238452,1574
460186,8003
357482,10728
269424,5049
28342,5056
115621,15964
483001,5163
426684,0
114460,11796
262530,0
155644,9699
95203,0
199694,13648
417501,8039
260281,7485
309360,9169
444135,0
679873,5160
325884,8048
558657,0
549585,4391
122231,7909
206673,7831
47925,3730
411161,9939
488845,7625
366139,5106
476734,8163
112608,4920
596751,0
543846,8718
87034,4228
331834,7828
598983,0
51991,4898
346349,0
80208,8135
61656,6032
246318,5639
620310,11964
103813,6296
275217,7613
434826,11520
439602,1226
661401,6243
572746,0
359652,11422
144741,0
540239,10672
412545,0
494204,3803
485545,0
236874,4326
564887,8988
478350,7815
103934,6331
401081,7254
335438,3415
443950,10575
326593,4135
413893,5355
145453,6791
128728,4714
559348,6081
114661,8904
317979,10941
36847,3992
94524,4090
24304,0
474044,7400
156952,6995
28587,13715
515930,5920
675224,9878
185630,6052
280699,0
270327,10245
1430,6426
35872,1420
254584,10642
465046,10132
71057,8925
357980,5365
593224,18154
193317,3485
425011,17452
370135,0
685584,7955
459445,3957
183727,0
238401,4692
670533,6462
539990,0
33824,5228
98539,10866
169617,7242
527947,10678
517696,8525
177923,5733
656698,6708
124000,18450
130647,4397
14197,8362
250109,0
127171,6452
542735,5417
62493,7568
251305,0
592626,8900
157463,0
330139,8274
208354,0
485821,2349
171866,0
534666,6454
148319,6566
477743,6596
279653,7047
271567,0
698709,5605
567786,7562
426414,2244
561244,2960
228849,0
25225,0
700835,5152
660362,3941
534474,4947
323200,0
137149,13217
85160,0
585065,5023
540079,9345
251906,14230
610043,4888
627126,4328
338964,0
382635,5522
452771,12416
234917,5774
611841,0
219215,14277
479345,3400
667380,8233
220802,9707
31363,5189
467773,5068
582232,6917
250634,3129
706329,8845
78045,0
97225,6354
645085,7724
537217,5195
126901,4225
390071,0
672028,3060
490230,7554
395143,5531
292574,10558
316369,5358
432965,0
688557,6766
213367,0
347046,6692
47387,4719
532037,5234
231089,3852
353822,0
59523,4818
427504,3223
16326,7948
59832,0
77624,0
8944,4921
567444,4269
532881,5988
468514,6838
407551,4291
350933,6858
313667,5590
327669,4029
287578,4312
209621,8596
667982,2738
287800,7257
604732,6042
530628,9268
433984,13704
521642,0
449214,9184
646370,7373
72303,7576
595575,10979
447444,0
304834,8616
142547,3351
273473,7868
48866,5099
78691,2198
637958,13858
650669,8319
40970,8885
297143,8906
606701,5976
493404,7586
219394,6884
134563,0
11650,4294
60278,9424
352953,0
182718,7912
256060,4103
661361,14504
463203,8384
322215,8694
2320,3304
489809,5368
121018,15026
609606,5535
245945,3533
352227,7778
510105,6376
450811,0
232666,11252
482315,6573
153269,6823
319618,6874
350389,4916
704320,5943
548396,6303
249785,4239
250564,6628
423807,5214
245312,3099
555853,10031
310452,4146
578607,6227
705195,5097
397854,4864
1159,6140
205398,0
73823,7376
210661,7135
98333,0
35348,0
486989,3957
587023,5274
694001,8152
594109,8248
693728,9616
177500,9864
166105,5324
239379,3240
519026,5882
354593,6129
50342,6660
691155,4657
237988,0
370905,3206
225268,11827
278361,0
31476,11176
99145,12156
511935,4755
114008,10635
254701,3533
336932,0
497614,5353
242585,0
281851,3919
424295,0
702585,3603
397256,4335
129846,2824
53311,0
28136,12758
223104,6872
644405,9773
24607,6153
596171,12386
66970,8061
129225,1680
426023,16752
311887,0
675438,4321
75499,7311
219140,6033
625872,6474
92396,4619
434141,9848
270680,8174
230308,0
23685,4052
692624,4894
479549,0
679999,4782
433540,4322
111362,5015
119967,0
136986,0
688654,10468
699252,3534
538398,9290
193607,9090
40849,4183
642999,5622
153246,7745
79978,5292
83300,8182
698441,6614
460367,6600
192692,3669
419476,0
446465,6517
459482,5785
652692,3846
243486,0
265184,0
685605,8576
174787,4218
288920,4868
186513,6548
33093,9429
493545,8862
680167,6361
257613,6105
308943,9971
533353,6070
165743,0
489952,0
530898,6133
446696,6514
150634,3839
423995,5489
228561,4983
620447,7251
613551,6200
489404,7083
240503,0
1399,5000
82538,15156
318415,5672
699050,6209
655971,4721
601,8310
458861,6883
57104,5009
355157,0
693821,7201
565487,6692
689056,15112
495366,1632
33763,4424
81316,6548
149180,11261
62198,6430
561574,6482
579169,6047
653577,2815
325433,5402
449493,0
169355,9727
503673,13637
61332,3294
313140,6277
96090,9990
323336,8295
624985,7204
265561,0
250363,7377
124260,2916
175840,8088
631023,5016
295886,11259
208607,7553
278192,5855
213440,11003
190074,7737
9824,4783
39030,4383
52110,6931
589376,0
625678,7578
615562,5012
569076,0
15577,5803
38115,5364
492465,6022
476203,11730
193437,2692
571696,7143
31955,8767
578918,10620
416014,9134
297825,13419
249389,17850
385363,4126
180702,7027
613753,17426
543471,0
205232,0
577194,0
474516,12616
41177,0
700563,6877
439866,10187
435965,6082
263899,10090
581086,7993
521116,4978
347101,7545
396152,0
130156,0
174506,8245
169611,12824
616903,3482
558282,0
464857,7402
678909,0
710452,2981
708671,6859
646884,8701
52334,7092
667798,11380
433294,0
255022,0
175587,0
477944,7530
55895,11813
28547,0
190447,6034
695681,6743
7420,6272
333328,0
237015,6121
131675,0
250922,6731
429219,3520
76845,3538
566628,4212
175483,19153
590570,5335
581602,5360
638091,6110
434470,8840
661325,5265
647669,3953
583237,6378
175345,0
254616,7153
520954,2182
112545,4865
160520,5439
338712,6751
337559,8603
32910,9265
76064,0
272342,7614
76440,6565
59748,5722
208234,9269
580007,9095
198712,0
331023,5195
215785,978
709790,5557
167157,10154
328339,13334
353336,5443
661178,4805
2600,9601
626874,0
366467,0
136642,12523
166925,7209
180656,0
119755,8615
130672,8363
196198,5287
534147,5359
261198,2107
476363,0
686583,8081
153055,21805
499897,5165
313399,5584
525876,0
118517,0
73872,4082
704302,11836
459644,6953
246137,0
271456,0
160048,6307
645710,8133
262027,0
616234,5968
568158,5647
703545,4387
609730,9683
428696,8019
446372,2829
78249,4403
232206,20901
584261,7168
335787,14391
694272,6092
341909,4433
554143,2151
226578,0
279887,0
513221,5424
188147,8626
153457,5469
592387,7211
295577,5814
250619,0
383092,9482
32789,0
516653,5064
321024,15612
37194,6514
535405,8553
298203,6673
178261,4946
683228,5052
127267,0
583214,5278
227365,5214
436914,6452
53191,6373
239334,0
480179,6899
697907,8011
701597,0
129373,18609
610184,3637
344336,0
431362,10166
571934,6685
541557,13859
448216,8658
490759,6609
552292,0
376673,4847
687543,2557
682399,0
125332,6158
106459,5287
579087,8550
14192,6055
688583,5405
541604,5360
541212,7800
600207,0
151003,5909
703864,3164
523433,5177
626978,6963
230073,7379
648305,10174
53389,6466
540611,0
92850,3741
236136,0
471976,8743
659253,6853
600110,7901
543482,0
531400,0
260881,5153
239191,2650
165866,6265
23194,0
552407,4505
563178,6235
154045,0
534230,4644
586455,5388
497881,4554
164647,7084
277026,6416
563176,10396
616007,4834
444212,11192
322148,5186
383168,8680
618021,5468
144614,6883
174004,6021
28253,6408
225832,6198
266910,3817
140940,2539
550668,5740
428515,5102
449629,0
554026,7812
297450,3094
145188,0
458050,9667
311106,10350
556305,2348
448877,6468
205627,4238
374590,6777
131212,3069
498642,7357
215163,5811
625242,6041
156993,6552
7719,8231
316709,3878
438206,0
616606,5530
12185,9463
416978,0
275519,0
532042,1580
522954,8243
326678,3433
295709,6328
645759,6504
574256,6644
263444,10231
274018,6035
551839,4388
52563,13070
530275,13250
162140,6820
413277,0
190038,6990
522623,5884
253103,5768
494151,5039
579040,7964
168179,5904
308599,0
369517,5914
518648,8112
520630,5457
109620,0
431371,9135
372435,0
532149,3794
438619,10871
639253,12951
279182,3700
172241,0
598706,11430
625554,10085
208252,3213
530498,5607
566316,0
465945,5608
49383,5758
649982,4124
21863,9688
73639,5763
249699,5476
279356,6177
332684,14951
649228,0
264949,5401
31355,4565
571061,6006
613825,6757
702979,13688
82854,5740
597760,9328
353120,11139
431240,4633
96096,8966
622769,6633
57377,4436
139857,0
634815,0
398545,7894
696691,5128
605481,6169
251002,5796
84418,6916
381273,5470
492484,5694
266252,11327
203980,6048
91813,5633
186185,4186
122444,1931
496681,4240
322032,3612
375856,6625
269697,10037
531991,8068
378271,5012
707610,9296
254732,6038
674161,5820
234208,6992
192729,4567
568557,4317
603955,6435
154150,7363
225403,7147
465303,0
683504,3958
165685,3614
156358,10125
582200,0
410631,7124
215999,6324
675298,4510
331357,0
56614,3175
99341,8759
582419,5940
399536,0
476101,7242
77371,0
179289,10425
301400,4040
63903,4755
177237,0
314369,0
662114,6468
432815,0
425615,4883
430616,3841
709306,4271
324949,5084
123216,5546
557288,2969
387896,6355
637645,6557
637813,5890
681481,9723
161497,0
643967,10811
369033,4631
209818,6889
569484,4142
337069,6361
444126,10213
669392,8158
618476,0
314677,8389
666328,5554
423598,8389
193658,0
646226,9569
56476,5985
124540,10825
187481,8573
510365,2810
415723,0
335664,8513
318649,11952
240073,6292
492801,4723
519789,9616
258648,9076
83369,8172
491394,4016
321517,8047
273062,0
302780,4787
412757,1916
670065,10238
171285,4783
273813,7953
461740,5801
631110,6099
202658,8208
470038,5455
233889,5017
544726,0
132318,8065
475729,3017
46908,4142
528544,5920
79174,0
284745,7785
453460,6004
656958,6099
287103,10983
481402,0
373987,6777
510188,5172
409654,5832
288425,5839
344125,9197
371086,13797
48675,8423
501390,6630
140507,0
327259,5857
444495,5320
456261,9799
49867,5559
348235,0
293581,16375
499435,8231
18125,0
658658,6882
240928,20600
102594,3926
606410,10018
569394,0
683102,5105
476118,7332
545585,2774
346177,12898
484812,4074
274391,3123
607251,9160
543161,6064
233875,11624
234094,2846
113267,6520
501809,6910
64434,3483
606798,4739
173890,5330
275821,5960
154834,6495
570560,4880
283217,10404
168819,5272
553943,8190
615,8350
173344,4303
38410,7742
426457,7625
546449,4693
660531,0
573636,9999
334613,5996
323128,0
692392,6324
195614,5362
268701,6779
249951,6179
546666,6798
227955,4682
696583,3773
279122,8995
167399,5496
278841,7242
116134,6010
428744,0
505567,0
438937,6909
33613,5315
507558,0
145549,0
44684,5759
317887,9174
253756,3482
627417,7100
637214,6053
179145,4684
532550,0
264463,4895
62282,10453
523534,7822
122584,0
499139,4633
662113,9916
472211,12670
473037,3481
543690,11194
45645,6940
317186,9542
151916,6523
649639,6444
394635,6222
604277,5582
629981,5502
392012,7578
600813,3541
193774,8699
157097,0
19723,4802
79637,6664
565226,6502
33582,10493
76690,17559
177277,8451
415283,5811
642726,5180
79789,7427
185051,6435
465865,11967
656143,4413
484309,5236
493877,8719
482558,0
224149,4440
171428,5977
598778,4276
584553,12164
515982,12059
461048,3842
613220,5894
326167,5852
219501,6571
283298,3749
673431,6300
321560,0
38180,2182
87523,2142
346501,5154
447896,0
371049,0
288023,7921
665241,6552
1021,8848
195858,7850
267062,6498
635983,6005
448256,4441
51633,10359
76721,13654
711797,6768
596784,7681
582369,6361
74713,6855
392010,4285
368991,6812
275301,4736
314587,11291
523087,6078
132119,4907
440883,6705
34346,0
335749,6886
534882,7858
677875,11881
401670,9065
477604,20853
37481,14881
267752,0
667968,4314
57844,7979
264370,5747
498188,5527
398144,6214
392983,7776
587850,4683
318015,0
520707,10972
98417,5436
163579,7596
497830,3657
326526,7100
154406,6308
312618,5892
295118,4683
254550,5362
422427,6937
340617,10036
114769,4774
122403,9215
535636,8352
477243,5956
654561,0
135884,0
379997,10625
694700,4649
497351,7718
470004,0
632424,6312
659647,6254
107542,2664
482492,12150
654260,0
504249,11559
375446,0
470795,0
497792,6139
643153,8145
460253,7024
242673,7773
568248,9833
271646,5896
523195,6289
587338,13017
573948,9680
616036,3376
485580,7122
164704,6086
23659,4660
473330,5033
243151,7720
232373,0
331052,0
696144,0
653188,5985
378363,0
426178,5814
432911,0
439929,8036
26056,0
659588,0
207940,6949
31753,10800
292142,13592
569775,6509
125398,12128
295583,11163
219350,3473
354384,8781
282537,12590
63898,9117
564799,0
135012,12322
56441,0
419574,3570
546125,4791
563430,4926
554810,3638
252060,0
587287,5300
691110,5943
380614,4876
578136,4829
417784,4825
416355,10430
455737,6896
430986,5806
108225,10380
623508,8309
88970,9192
356806,4807
316510,3061
666285,10765
598628,11914
498236,0
676377,12598
519751,6095
118445,4964
471962,16007
546046,6671
346937,0
467056,0
513410,4877
614656,5633
552893,5589
73094,4644
316943,14311
604840,4741
3020,3135
25641,6430
27491,5458
208933,4926
188403,8715
232574,12443
59373,4362
163669,4192
171571,5957
498368,0
428780,2159
541416,7127
416945,5084
1448,5462
182901,3730
356612,6099
241016,0
543282,0
265532,4092
582836,5810
581048,5476
646803,0
30897,5629
294818,6564
546025,6742
265118,7023
603410,3358
475512,5482
642721,6314
682836,0
408315,6204
579893,17805
377000,7485
583024,6110
291684,5046
505043,6172
343151,6453
710575,5078
662882,5259
708250,7978
224239,8829
525568,6345
456908,14434
57908,7292
226402,4713
710165,9896
41571,8678
74259,5683
690488,13077
158339,6950
351923,6567
668657,7440
662999,6998
557909,4521
663372,3695
684395,2188
610679,5852
443904,4273
128945,9203
359999,7163
405674,5899
228236,4509
696983,6304
33143,5906
101582,1633
160318,5105
216352,5040
165566,8550
329298,3045
34194,4793
81511,5622
378571,5160
197632,5041
21058,4413
554776,7794
477670,6014
553788,4254
349828,4305
95054,10202
703198,10273
206262,0
390444,3699
188478,8302
168723,6314
657040,4052
88863,0
309229,0
535425,5534
273608,0
529238,2250
78092,5598
617143,7834
265179,0
524639,7320
146935,7460
260897,2728
167485,6960
86537,5417
101580,2070
84373,2161
513548,6635
289327,4435
676694,7143
287077,4575
455146,5930
180352,9674
361247,6719
440500,0
44456,10583
560367,5274
274967,6176
291397,8901
273982,7318
71937,6010
14400,7675
379181,13591
352423,0
555170,11944
537105,0
543721,7247
651049,8002
525497,6517
484375,2853
257136,9976
431877,0
255201,8337
327235,8546
679375,0
271476,11074
591084,0
307194,7953
522613,8598
433515,4097
640222,0
488725,7360
436952,18830
687935,5017
17474,8533
117768,0
60667,6004
254286,5927
282508,0
364889,29008
178720,8122
30875,0
502500,2548
575032,2592
179340,0
368887,0
572028,0
473038,5367
295847,2960
32761,5681
461580,10056
343805,3013
370144,8740
311111,6887
216589,0
125422,9936
150233,9616
168239,0
371172,7062
319592,0
267056,6380
82924,0
514029,5493
585700,6904
274099,4205
11092,5654
696045,5697
686975,0
710885,9204
534032,5834
239411,6596
505087,2825
26534,10442
227328,0
92120,7171
554303,0
80130,3075
164777,6304
380574,7569
550150,4542
325896,0
7302,5900
331680,8652
513740,8730
318822,5505
29712,9505
539279,6143
455962,12772
643327,9452
294423,7752
560982,5469
589740,3595
397022,4717
650614,6021
9791,5129
175299,9094
417610,12706
604750,0
90937,7897
559529,5384
362829,0
3539,3236
474945,5621
473973,14256
86489,0
621301,5895
110990,0
72815,5615
328857,3537
533192,8911
244157,4639
626956,6294
675628,6181
36529,3649
141408,10595
422117,6222
84095,5783
341032,6700
446661,5704
353862,9243
74681,0
622564,7350
359985,7888
398112,4424
359854,6495
100098,18271
497355,7395
185358,7209
122747,4419
396265,9953
68746,5587
444311,4429
312306,7427
87159,0
529712,4389
80499,7155
364412,0
569405,8650
385737,5982
165641,8461
19633,5460
551593,4125
370257,7549
128089,7481
349934,7198
225869,9185
306402,4584
308771,5383
291973,8842
496049,5647
123393,4571
654835,3080
114124,2895
352884,6742
420005,11002
185030,1679
143764,5251
64840,9209
164496,7345
326233,6628
517190,9680
153086,9652
109509,0
11624,14097
309663,0
464330,3896
513674,6664
326681,6927
179539,0
637070,7218
56668,9417
79763,7094
475408,1137
279937,8220
364787,6064
17397,6087
247449,7049
486805,5738
